o,t,c,ch,h,l,mb,mv,ra,se,va,vo
19800,021531,19700,300,19800,19700,ASK,300,1.55,3,20267275000,1023600
19800,021528,19750,350,19800,19750,ASK,100,1.8,2,20265300000,1023500
19800,021527,19800,400,19800,19800,UNKNOWN,1023500,2.06,1,0,0
19700,021610,19800,400,19800,19700,BID,12600,2.06,9,21595255000,1090700
19700,021610,19800,400,19800,19700,BID,37100,2.06,9,21850675000,1103600
19700,021610,19800,400,19800,19700,BID,300,2.06,9,21844735000,1103300
19700,021608,19800,400,19800,19700,BID,3000,2.06,6,21510130000,1086400
19700,021608,19800,400,19800,19700,BID,1000,2.06,6,21569530000,1089400
19700,021608,19750,350,19800,19700,ASK,300,1.8,6,21589330000,1090400
19700,021607,19800,400,19800,19700,BID,100,2.06,3,21508150000,1086300
19700,021607,19750,350,19800,19700,ASK,100,1.8,2,21506175000,1086200
19700,021605,19800,400,19800,19700,BID,300,2.06,1,0,1023900
19800,021604,19750,350,19800,19700,ASK,200,1.8,385200000330,21496285000,1085700
19800,021602,19800,400,19800,19700,BID,1000,2.06,385200000329,21476485000,1084700
19800,021559,19800,400,19800,19700,BID,3000,2.06,385200000327,21179485000,1069700
19800,021559,19800,400,19800,19700,BID,12000,2.06,385200000328,21238885000,1072700
19800,021559,19800,400,19800,19700,BID,200,2.06,385200000326,21175525000,1069500
19800,021559,19800,400,19800,19700,BID,14800,2.06,385200000325,20882485000,1054700
19800,021557,19750,350,19800,19700,ASK,100,1.8,385200000324,20880510000,1054600
19800,021556,19800,400,19800,19700,BID,5000,2.06,385200000323,20781510000,1049600
19800,021553,19800,400,19800,19700,BID,100,2.06,385200000319,20595390000,1040200
19800,021553,19800,400,19800,19700,BID,3800,2.06,385200000318,20520150000,1036400
19800,021553,19800,400,19800,19700,BID,9200,2.06,385200000321,20599350000,1040400
19800,021553,19800,400,19800,19700,BID,100,2.06,385200000320,20597370000,1040300
19800,021552,19750,350,19800,19700,ASK,1400,1.8,385200000317,20492500000,1035000
19800,021552,19750,350,19800,19700,ASK,500,1.8,385200000316,20482625000,1034500
19800,021551,19750,350,19800,19700,ASK,500,1.8,385200000315,20472750000,1034000
19800,021551,19750,350,19800,19700,BID,2000,1.8,385200000312,20277130000,1024100
19800,021551,19800,400,19800,19700,BID,1900,2.06,385200000314,20435130000,1032100
19800,021551,19750,350,19800,19700,BID,100,1.8,385200000311,20275155000,1024000
19800,021551,19750,350,19800,19700,BID,6000,1.8,385200000313,20316630000,1026100
19800,021550,19700,300,19800,19700,ASK,100,1.55,385200000310,20273185000,1023900
19700,021642,19800,400,19850,19700,ASK,200,2.06,51,24326825000,1228600
19700,021641,19800,400,19850,19700,ASK,3000,2.06,50,24267425000,1225600
19700,021641,19800,400,19850,19700,ASK,700,2.06,49,24253565000,1224900
19700,021640,19850,450,19850,19700,BID,100,2.32,48,24251580000,1224800
